Order_ID,Order_Date,Ship_Date,Region,City,Customer_Segment,Sales_Channel,Product_ID,Quantity,Discount,Sales,Shipping_Cost
ORD-100818,2025-10-01,2025-10-03,South,London,Corporate,Online,P-013,25,0,341.81,9.45
ORD-100819,2025-07-21,2025-07-23,South,Bristol,Small Business,Retail Store,P-015,7,0,37.33,4.59
ORD-100820,2024-12-20,2024-12-21,East,Cambridge,Small Business,Online,P-008,3,0,867.86,4.95
ORD-100821,2024-01-05,2024-01-10,North,Leeds,Small Business,B2B Sales,P-008,1,0,163.8,3.45
ORD-100822,2025-07-25,2025-07-27,East,Cambridge,Small Business,Online,P-011,4,0.15,45.44,6.3
ORD-100823,2025-03-14,2025-03-19,East,Peterborough,Small Business,Online,P-006,4,0.2,336.21,9.5
ORD-100824,2024-10-31,2024-11-01,West,Cardiff,Corporate,B2B Sales,P-007,4,0,261.81,9.5
ORD-100825,2025-02-01,2025-02-06,North,Leeds,Home Office,Online,P-013,9,0,103.75,5.13
ORD-100826,2024-08-17,2024-08-18,South,Bristol,Home Office,Retail Store,P-007,2,0,105.71,7
ORD-100827,2024-09-24,2024-09-27,North,Newcastle,Home Office,B2B Sales,P-007,7,0,410.66,7.95
ORD-100828,2025-10-28,2025-11-01,North,Manchester,Small Business,B2B Sales,P-001,7,0,2278.6,12.36
ORD-100829,2025-09-23,2025-09-25,North,Manchester,Home Office,Retail Store,P-011,3,0,45.44,3.51
ORD-100830,2024-02-04,2024-02-09,East,Cambridge,Corporate,B2B Sales,P-005,4,0.15,151.18,9.5
ORD-100831,2024-08-29,2024-09-01,East,Cambridge,Home Office,Retail Store,P-011,4,0,54.59,6.3
ORD-100832,2025-01-02,2025-01-08,South,London,Home Office,Online,P-014,8,0,193.43,8.1
ORD-100833,2024-07-18,2024-07-20,East,Cambridge,Small Business,Online,P-005,1,0.2,36.24,3.45
ORD-100834,2025-02-04,2025-02-07,East,Cambridge,Home Office,Retail Store,P-010,16,0,90.53,11.7
ORD-100835,2024-11-20,2024-11-22,South,London,Small Business,Retail Store,P-006,4,0.15,533.4,9.5
ORD-100836,2025-08-12,2025-08-13,East,Peterborough,Home Office,Retail Store,P-005,7,0.2,271.35,7.95
ORD-100837,2024-05-27,2024-06-02,North,Manchester,Small Business,Online,P-008,2,0,384.91,4.2
ORD-100838,2024-10-26,2024-11-01,South,Bristol,Small Business,B2B Sales,P-006,3,0,405.34,8.25
ORD-100839,2024-01-02,2024-01-04,East,Peterborough,Corporate,Retail Store,P-013,14,0.05,139.03,6.48
ORD-100840,2025-02-12,2025-02-13,West,Birmingham,Small Business,Online,P-010,5,0.25,21.46,6.75
ORD-100841,2024-03-24,2024-03-30,North,Newcastle,Corporate,B2B Sales,P-001,3,0,791.41,11.4
ORD-100842,2024-06-04,2024-06-09,West,Liverpool,Home Office,Online,P-001,1,0.05,292.4,6.8
ORD-100843,2025-10-24,2025-10-29,East,Cambridge,Home Office,B2B Sales,P-010,9,0,59.56,5.13
ORD-100844,2025-07-01,2025-07-03,South,Bristol,Small Business,B2B Sales,P-009,4,0,460.28,9.5
ORD-100845,2025-09-07,2025-09-09,North,Manchester,Small Business,B2B Sales,P-002,4,0,852.81,8.22
ORD-100846,2024-12-14,2024-12-15,East,Norwich,Corporate,B2B Sales,P-005,2,0.1,132.27,4.2
ORD-100847,2025-11-28,2025-11-29,West,Birmingham,Small Business,B2B Sales,P-003,1,0.15,127.68,4.08
ORD-100848,2024-07-07,2024-07-13,North,Manchester,Small Business,B2B Sales,P-004,1,0,96.9,4.08
ORD-100849,2024-04-08,2024-04-09,West,Liverpool,Small Business,Retail Store,P-007,3,0.25,118.16,4.95
ORD-100850,2025-06-18,2025-06-24,North,Manchester,Small Business,Online,P-014,20,0,597.44,13.5
ORD-100851,2024-08-18,2024-08-22,North,Leeds,Corporate,Retail Store,P-012,5,0.05,37.7,6.75
ORD-100852,2024-04-15,2024-04-18,West,Birmingham,Home Office,Online,P-012,3,0,23.74,3.51
ORD-100853,2025-08-22,2025-08-24,East,Peterborough,Home Office,Retail Store,P-004,4,0.25,298.96,13.7
ORD-100854,2024-10-17,2024-10-21,East,Cambridge,Home Office,Retail Store,P-002,3,0,732.75,6.84
ORD-100855,2025-05-01,2025-05-07,South,London,Corporate,Retail Store,P-012,8,0,68.44,4.86
ORD-100856,2024-10-25,2024-10-27,North,Newcastle,Home Office,Online,P-012,8,0.2,64.07,8.1
ORD-100857,2025-01-07,2025-01-12,South,Brighton,Home Office,B2B Sales,P-014,23,0.05,510.04,8.91
ORD-100858,2025-07-25,2025-07-27,North,Newcastle,Small Business,B2B Sales,P-010,3,0.05,15.03,3.51
ORD-100859,2024-10-21,2024-10-27,West,Cardiff,Small Business,Online,P-013,10,0.05,131,9
ORD-100860,2024-08-27,2024-08-29,South,Brighton,Corporate,B2B Sales,P-012,9,0.1,66.01,8.55
ORD-100861,2025-02-24,2025-02-26,South,Bristol,Corporate,B2B Sales,P-015,7,0.1,33.29,4.59
ORD-100862,2024-05-05,2024-05-11,West,Liverpool,Small Business,B2B Sales,P-015,13,0,81.23,6.21
ORD-100863,2025-01-07,2025-01-13,South,Brighton,Home Office,Online,P-015,7,0,38.29,4.59
ORD-100864,2024-08-20,2024-08-23,East,Norwich,Corporate,B2B Sales,P-015,8,0,44.89,8.1
ORD-100865,2025-04-04,2025-04-09,East,Cambridge,Corporate,Online,P-002,2,0,405.6,5.46
ORD-100866,2024-11-13,2024-11-19,West,Cardiff,Home Office,Online,P-005,1,0.2,53.54,3.45
ORD-100867,2024-05-23,2024-05-24,West,Liverpool,Corporate,Online,P-001,2,0,584.3,5.46
ORD-100868,2025-11-25,2025-11-30,East,Cambridge,Small Business,Retail Store,P-003,4,0,592.17,8.22
ORD-100869,2024-02-29,2024-03-01,South,London,Corporate,Online,P-012,13,0,95.93,6.21
ORD-100870,2024-06-27,2024-06-30,North,Leeds,Small Business,Online,P-004,2,0,224.17,9.1
ORD-100871,2024-09-24,2024-09-28,West,Birmingham,Small Business,Online,P-001,4,0,1285.58,13.7
ORD-100872,2024-07-03,2024-07-04,North,Newcastle,Corporate,Retail Store,P-010,5,0,28.46,4.05
ORD-100873,2025-06-15,2025-06-18,East,Cambridge,Home Office,B2B Sales,P-015,11,0.1,62.45,5.67
ORD-100874,2024-10-03,2024-10-04,North,Newcastle,Corporate,B2B Sales,P-002,2,0.25,342.52,9.1
ORD-100875,2025-04-27,2025-05-01,East,Peterborough,Small Business,Retail Store,P-011,4,0,56.31,6.3
ORD-100876,2024-01-06,2024-01-07,North,Leeds,Corporate,B2B Sales,P-006,4,0,412.87,9.5
ORD-100877,2024-10-21,2024-10-22,West,Liverpool,Home Office,Retail Store,P-006,4,0,534.06,5.7
ORD-100878,2024-12-17,2024-12-23,North,Manchester,Small Business,Online,P-004,4,0.2,467.04,8.22
ORD-100879,2024-08-09,2024-08-12,West,Cardiff,Small Business,B2B Sales,P-001,3,0.05,771.08,11.4
ORD-100880,2025-08-18,2025-08-23,East,Cambridge,Corporate,Retail Store,P-007,5,0,278.72,6.45
ORD-100881,2024-10-21,2024-10-23,North,Manchester,Corporate,Online,P-013,11,0.05,146.04,9.45
ORD-100882,2025-07-26,2025-07-27,West,Cardiff,Small Business,Retail Store,P-010,7,0,39.83,4.59
ORD-100883,2024-08-02,2024-08-06,South,Bristol,Home Office,Online,P-010,11,0.2,50.77,9.45
ORD-100884,2025-08-12,2025-08-17,East,Norwich,Small Business,Online,P-012,5,0,37.66,6.75
ORD-100885,2025-12-17,2025-12-22,South,London,Corporate,Retail Store,P-008,2,0,541.87,7
ORD-100886,2024-10-04,2024-10-10,East,Peterborough,Home Office,Retail Store,P-011,14,0.1,227.31,10.8
ORD-100887,2024-02-02,2024-02-05,North,Newcastle,Corporate,Retail Store,P-004,1,0.25,72.83,6.8
ORD-100888,2025-11-01,2025-11-05,West,Cardiff,Home Office,Retail Store,P-001,2,0.05,744.04,9.1
ORD-100889,2024-08-29,2024-09-03,West,Liverpool,Home Office,Online,P-012,3,0.25,17.18,3.51
ORD-100890,2025-04-26,2025-04-28,West,Birmingham,Small Business,Online,P-015,20,0,123.74,8.1
ORD-100891,2024-09-27,2024-10-02,East,Peterborough,Corporate,Retail Store,P-011,5,0.05,79.89,6.75
ORD-100892,2025-10-01,2025-10-04,East,Norwich,Home Office,B2B Sales,P-013,3,0.1,36.83,5.85
ORD-100893,2025-02-12,2025-02-17,North,Leeds,Home Office,B2B Sales,P-010,13,0,67.66,6.21
ORD-100894,2024-02-27,2024-03-04,South,Bristol,Home Office,B2B Sales,P-002,4,0,709.23,8.22
ORD-100895,2025-01-18,2025-01-20,South,Bristol,Home Office,Online,P-014,4,0,91.87,3.78
ORD-100896,2024-08-14,2024-08-15,South,Brighton,Small Business,Retail Store,P-015,6,0,33.64,4.32
ORD-100897,2024-06-15,2024-06-20,North,Newcastle,Corporate,Online,P-015,5,0.15,27.74,4.05
ORD-100898,2024-05-15,2024-05-17,North,Leeds,Home Office,Online,P-010,9,0,52.05,8.55
ORD-100899,2025-08-31,2025-09-05,West,Cardiff,Corporate,Retail Store,P-010,7,0,38.9,4.59
ORD-100900,2025-02-19,2025-02-25,North,Leeds,Home Office,Retail Store,P-003,2,0.05,196.53,9.1
ORD-100901,2024-08-19,2024-08-22,South,Brighton,Small Business,Online,P-006,2,0.05,198.6,4.2
ORD-100902,2025-04-08,2025-04-14,North,Newcastle,Corporate,Retail Store,P-010,7,0,41.48,4.59
ORD-100903,2024-02-07,2024-02-09,North,Leeds,Corporate,B2B Sales,P-014,4,0,101.67,3.78
ORD-100904,2024-05-31,2024-06-02,South,Brighton,Home Office,Online,P-002,3,0.05,569.28,6.84
ORD-100905,2024-05-13,2024-05-17,South,London,Home Office,Retail Store,P-005,2,0.1,94.91,4.2
ORD-100906,2024-03-01,2024-03-07,North,Manchester,Corporate,Retail Store,P-009,4,0.15,423.34,9.5
ORD-100907,2025-09-01,2025-09-05,North,Newcastle,Small Business,Online,P-004,3,0,345.82,6.84
ORD-100908,2025-10-22,2025-10-25,South,London,Home Office,Retail Store,P-010,12,0,82.91,5.94
ORD-100909,2024-11-17,2024-11-18,North,Manchester,Corporate,Retail Store,P-005,4,0,289.35,9.5
ORD-100910,2024-02-26,2024-03-03,North,Leeds,Home Office,Retail Store,P-009,2,0,215.6,4.2
ORD-100911,2025-07-11,2025-07-17,East,Peterborough,Corporate,Online,P-004,3,0.05,284.76,11.4
ORD-100912,2025-07-22,2025-07-27,East,Peterborough,Home Office,Online,P-011,5,0.2,57.15,4.05
ORD-100913,2025-07-22,2025-07-24,West,Birmingham,Small Business,Retail Store,P-013,8,0,90.6,8.1
ORD-100914,2024-10-14,2024-10-20,East,Cambridge,Small Business,Retail Store,P-002,3,0,736.26,6.84
ORD-100915,2024-01-12,2024-01-15,East,Norwich,Corporate,Retail Store,P-010,5,0.25,21.06,6.75
ORD-100916,2025-06-10,2025-06-12,South,London,Small Business,Online,P-008,3,0.1,557.72,4.95
ORD-100917,2025-02-24,2025-02-28,East,Cambridge,Home Office,Online,P-011,4,0.15,44.16,6.3
ORD-100918,2025-05-11,2025-05-16,East,Cambridge,Home Office,Retail Store,P-015,11,0.15,56.58,5.67
ORD-100919,2025-02-23,2025-02-28,East,Peterborough,Small Business,Retail Store,P-004,3,0.25,220.52,11.4
ORD-100920,2024-06-30,2024-07-04,North,Newcastle,Corporate,Online,P-010,12,0.05,70.54,9.9
ORD-100921,2025-12-14,2025-12-15,East,Norwich,Small Business,Online,P-013,14,0,229.05,10.8
ORD-100922,2024-12-11,2024-12-15,North,Leeds,Corporate,Online,P-013,4,0.25,53.54,3.78
ORD-100923,2024-01-25,2024-01-30,West,Liverpool,Corporate,Online,P-007,2,0,97.67,7
ORD-100924,2024-10-14,2024-10-15,East,Peterborough,Corporate,Retail Store,P-007,1,0,62.73,3.45
ORD-100925,2025-10-14,2025-10-15,East,Cambridge,Small Business,Retail Store,P-014,10,0.2,260.36,5.4
ORD-100926,2024-05-29,2024-06-02,West,Cardiff,Small Business,B2B Sales,P-002,2,0,394.63,5.46
ORD-100927,2025-02-25,2025-03-01,South,Bristol,Corporate,Retail Store,P-004,2,0.25,142.35,9.1
ORD-100928,2024-11-03,2024-11-04,East,Norwich,Home Office,Retail Store,P-003,4,0,627.15,13.7
ORD-100929,2025-10-06,2025-10-08,West,Liverpool,Home Office,Online,P-014,3,0,100.04,3.51
ORD-100930,2025-10-08,2025-10-09,South,Bristol,Home Office,Retail Store,P-006,4,0.15,433.71,5.7
ORD-100931,2025-01-14,2025-01-19,South,Bristol,Home Office,Online,P-009,4,0.1,382.14,9.5
ORD-100932,2024-02-20,2024-02-23,East,Cambridge,Home Office,Online,P-006,2,0,209.91,7
ORD-100933,2024-11-29,2024-12-02,East,Cambridge,Corporate,B2B Sales,P-006,4,0.2,459.99,5.7
ORD-100934,2024-05-13,2024-05-18,South,London,Corporate,B2B Sales,P-001,4,0.05,1081.71,8.22
ORD-100935,2025-11-01,2025-11-04,West,Cardiff,Corporate,B2B Sales,P-002,2,0.05,518.55,9.1
ORD-100936,2024-04-12,2024-04-15,East,Cambridge,Small Business,Retail Store,P-005,2,0,102.2,4.2
ORD-100937,2025-12-17,2025-12-23,North,Manchester,Corporate,B2B Sales,P-009,7,0,1238.34,13.25
ORD-100938,2024-01-06,2024-01-08,East,Cambridge,Home Office,Online,P-004,4,0,381.77,13.7
ORD-100939,2024-02-14,2024-02-18,North,Manchester,Corporate,Online,P-012,12,0,92.86,5.94
ORD-100940,2024-09-17,2024-09-21,North,Leeds,Home Office,Online,P-010,13,0,83.06,6.21
ORD-100941,2024-10-28,2024-11-01,East,Norwich,Home Office,B2B Sales,P-008,4,0,896.93,9.5
ORD-100942,2024-05-26,2024-05-31,East,Peterborough,Small Business,B2B Sales,P-003,4,0.2,364.7,8.22
ORD-100943,2025-11-03,2025-11-05,West,Birmingham,Home Office,B2B Sales,P-011,12,0,243.28,5.94
ORD-100944,2024-12-30,2025-01-02,North,Manchester,Small Business,Online,P-004,2,0,313.54,5.46
ORD-100945,2025-08-08,2025-08-10,West,Birmingham,Home Office,Online,P-009,7,0,829.69,7.95
ORD-100946,2024-05-25,2024-05-28,West,Cardiff,Corporate,B2B Sales,P-002,2,0.2,320.39,5.46
ORD-100947,2024-09-21,2024-09-27,East,Cambridge,Home Office,Online,P-014,5,0,152.15,4.05
ORD-100948,2025-12-20,2025-12-21,East,Peterborough,Home Office,B2B Sales,P-011,11,0,238.37,5.67
ORD-100949,2025-10-29,2025-11-03,South,Brighton,Home Office,Retail Store,P-013,5,0,69.94,6.75
ORD-100950,2024-03-25,2024-03-31,North,Newcastle,Corporate,B2B Sales,P-004,1,0,101.59,6.8
ORD-100951,2025-06-19,2025-06-22,East,Norwich,Home Office,Online,P-009,4,0,537.66,5.7
ORD-100952,2024-11-25,2024-12-01,North,Manchester,Corporate,B2B Sales,P-004,3,0,437.03,11.4
ORD-100953,2025-04-16,2025-04-20,North,Manchester,Home Office,Retail Store,P-002,7,0,1379.56,12.36
ORD-100954,2025-03-15,2025-03-16,East,Peterborough,Home Office,B2B Sales,P-013,11,0.2,102.55,5.67
ORD-100955,2025-05-22,2025-05-24,West,Cardiff,Small Business,Retail Store,P-013,8,0.2,82.9,8.1
ORD-100956,2024-12-22,2024-12-26,North,Manchester,Small Business,Retail Store,P-011,9,0,193.93,5.13
ORD-100957,2025-03-30,2025-04-03,East,Norwich,Home Office,Online,P-003,3,0.15,265.08,6.84
ORD-100958,2024-09-18,2024-09-20,North,Leeds,Small Business,Retail Store,P-014,3,0.2,72.67,5.85
ORD-100959,2025-10-29,2025-11-04,East,Cambridge,Small Business,Retail Store,P-001,2,0,678.67,5.46
ORD-100960,2024-05-21,2024-05-22,South,London,Small Business,Online,P-001,3,0,905.64,11.4
ORD-100961,2024-08-17,2024-08-19,West,Cardiff,Home Office,Retail Store,P-006,1,0,104.13,3.45
ORD-100962,2025-11-08,2025-11-11,North,Manchester,Small Business,Online,P-015,10,0,85.27,5.4
ORD-100963,2025-08-13,2025-08-14,East,Norwich,Home Office,Retail Store,P-005,2,0,100.2,7
ORD-100964,2024-08-04,2024-08-06,East,Peterborough,Small Business,Retail Store,P-003,4,0,425.3,13.7
ORD-100965,2025-11-30,2025-12-05,West,Birmingham,Home Office,Online,P-005,1,0.15,59.82,3.45
ORD-100966,2024-09-27,2024-10-03,South,Bristol,Small Business,Retail Store,P-005,3,0.15,136.68,4.95
ORD-100967,2025-06-24,2025-06-25,North,Manchester,Home Office,Retail Store,P-003,3,0,363.75,11.4
ORD-100968,2024-08-18,2024-08-21,West,Cardiff,Corporate,Retail Store,P-011,3,0,43.92,5.85
ORD-100969,2024-10-04,2024-10-05,West,Cardiff,Home Office,Retail Store,P-002,2,0,486.85,9.1
ORD-100970,2024-12-26,2024-12-30,East,Peterborough,Home Office,B2B Sales,P-003,4,0,639.38,8.22
ORD-100971,2024-06-16,2024-06-18,South,Bristol,Small Business,B2B Sales,P-010,8,0,50.07,4.86
ORD-100972,2025-01-18,2025-01-21,South,Brighton,Corporate,B2B Sales,P-012,9,0,68,8.55
ORD-100973,2025-11-16,2025-11-22,West,Liverpool,Home Office,Online,P-008,4,0,1038.85,5.7
ORD-100974,2024-09-16,2024-09-22,South,Brighton,Small Business,Online,P-007,2,0.2,96.02,4.2
ORD-100975,2025-08-02,2025-08-06,East,Peterborough,Corporate,Online,P-003,4,0.25,330.53,13.7
ORD-100976,2025-03-01,2025-03-05,North,Manchester,Corporate,B2B Sales,P-014,10,0,249.91,9
ORD-100977,2024-03-11,2024-03-16,North,Newcastle,Home Office,B2B Sales,P-006,4,0,431.52,9.5
ORD-100978,2024-04-18,2024-04-21,East,Peterborough,Home Office,B2B Sales,P-012,5,0,41.51,4.05
ORD-100979,2025-04-30,2025-05-04,North,Manchester,Home Office,B2B Sales,P-006,3,0.15,293.45,4.95
ORD-100980,2024-03-05,2024-03-07,North,Leeds,Small Business,B2B Sales,P-001,4,0.05,1054.16,13.7
ORD-100981,2024-02-20,2024-02-22,North,Leeds,Small Business,Online,P-010,12,0,62.24,5.94
ORD-100982,2024-05-03,2024-05-07,East,Norwich,Home Office,Online,P-004,1,0.2,87.27,4.08
ORD-100983,2025-08-14,2025-08-16,South,London,Small Business,Retail Store,P-008,1,0.1,155.52,3.45
ORD-100984,2025-10-24,2025-10-26,East,Cambridge,Corporate,Retail Store,P-011,14,0.15,214.76,6.48
ORD-100985,2025-04-05,2025-04-06,South,Brighton,Corporate,B2B Sales,P-001,5,0,1473.1,16
ORD-100986,2024-01-20,2024-01-22,North,Manchester,Home Office,B2B Sales,P-008,2,0,339.89,7
ORD-100987,2024-09-30,2024-10-04,East,Peterborough,Home Office,Retail Store,P-011,22,0.2,282.86,8.64
ORD-100988,2024-05-23,2024-05-25,East,Norwich,Corporate,Retail Store,P-010,5,0,28.96,4.05
ORD-100989,2024-08-02,2024-08-06,South,Brighton,Home Office,B2B Sales,P-012,12,0,95.02,5.94
ORD-100990,2025-11-05,2025-11-09,West,Liverpool,Corporate,B2B Sales,P-006,1,0.1,142.58,5.75
ORD-100991,2025-01-25,2025-01-27,South,Brighton,Small Business,B2B Sales,P-012,3,0.2,17.62,5.85
ORD-100992,2024-03-01,2024-03-06,South,Brighton,Home Office,Online,P-005,2,0,98.89,4.2
ORD-100993,2025-11-26,2025-12-01,East,Norwich,Corporate,Online,P-002,3,0.15,714.68,11.4
ORD-100994,2025-02-23,2025-02-25,South,London,Corporate,Retail Store,P-009,2,0,214.86,4.2
ORD-100995,2025-09-17,2025-09-20,North,Leeds,Home Office,Retail Store,P-012,6,0.1,48.49,4.32
ORD-100996,2025-06-08,2025-06-14,South,London,Corporate,Online,P-012,12,0.15,87.83,5.94
ORD-100997,2024-04-07,2024-04-09,South,Brighton,Corporate,Online,P-003,2,0.15,192.07,5.46
ORD-100998,2025-07-09,2025-07-12,North,Leeds,Small Business,Online,P-013,8,0,90.58,4.86
ORD-100999,2024-07-14,2024-07-18,East,Peterborough,Small Business,Retail Store,P-001,1,0,261.88,6.8
ORD-101000,2024-03-07,2024-03-11,West,Cardiff,Small Business,Online,P-005,4,0.05,188.14,5.7
ORD-101001,2025-09-26,2025-09-28,West,Liverpool,Small Business,Retail Store,P-002,1,0.1,193.97,6.8
ORD-101002,2025-01-20,2025-01-26,East,Peterborough,Small Business,Online,P-006,1,0,102.95,5.75
ORD-101003,2025-12-04,2025-12-05,South,Brighton,Corporate,Retail Store,P-007,1,0,80.83,3.45
ORD-101004,2024-10-19,2024-10-24,East,Norwich,Small Business,Retail Store,P-011,3,0,54.11,5.85
ORD-101005,2025-05-22,2025-05-23,East,Cambridge,Small Business,Retail Store,P-011,10,0.25,108.16,5.4
ORD-101006,2025-12-22,2025-12-23,East,Norwich,Small Business,Online,P-010,13,0,111.14,6.21
ORD-101007,2025-04-28,2025-05-04,East,Cambridge,Small Business,Retail Store,P-015,11,0,66.38,5.67
ORD-101008,2025-07-02,2025-07-03,West,Liverpool,Small Business,Retail Store,P-014,6,0,145.98,7.2
ORD-101009,2025-08-20,2025-08-22,South,Bristol,Home Office,Online,P-002,4,0.1,727.99,8.22
ORD-101010,2025-02-06,2025-02-12,West,Birmingham,Home Office,B2B Sales,P-008,1,0,166.77,3.45
ORD-101011,2024-09-14,2024-09-16,North,Manchester,Corporate,Online,P-004,3,0.2,291.31,6.84
ORD-101012,2024-02-28,2024-03-03,West,Cardiff,Small Business,Online,P-014,3,0.2,56.95,3.51
ORD-101013,2024-10-20,2024-10-23,West,Birmingham,Corporate,B2B Sales,P-001,2,0.05,634.96,9.1
ORD-101014,2024-12-13,2024-12-15,North,Leeds,Small Business,B2B Sales,P-008,4,0,1094.69,5.7
ORD-101015,2024-01-01,2024-01-04,West,Birmingham,Small Business,B2B Sales,P-012,5,0.25,26.29,4.05
ORD-101016,2025-12-10,2025-12-13,North,Leeds,Small Business,B2B Sales,P-006,3,0,458.93,8.25
ORD-101017,2025-02-02,2025-02-06,East,Norwich,Small Business,B2B Sales,P-013,14,0.05,139.07,6.48
ORD-101018,2025-08-16,2025-08-21,West,Liverpool,Home Office,B2B Sales,P-004,3,0.15,272.87,6.84
ORD-101019,2024-06-16,2024-06-21,North,Leeds,Home Office,B2B Sales,P-004,3,0,353.03,11.4
ORD-101020,2024-07-01,2024-07-02,North,Manchester,Small Business,Online,P-005,2,0.05,89.01,4.2
ORD-101021,2024-05-24,2024-05-27,North,Leeds,Home Office,Online,P-009,2,0,265.79,7
ORD-101022,2025-07-10,2025-07-15,West,Liverpool,Corporate,Online,P-001,1,0,278.07,4.08
ORD-101023,2024-05-25,2024-05-26,North,Leeds,Small Business,Retail Store,P-010,16,0.1,84.52,7.02
ORD-101024,2025-12-04,2025-12-08,North,Manchester,Corporate,B2B Sales,P-003,4,0,681.75,8.22
ORD-101025,2024-04-12,2024-04-16,West,Birmingham,Corporate,B2B Sales,P-012,5,0,39.27,4.05
ORD-101026,2025-08-09,2025-08-13,West,Birmingham,Small Business,Retail Store,P-010,7,0,39.17,4.59
ORD-101027,2024-06-01,2024-06-02,West,Cardiff,Corporate,Retail Store,P-001,7,0.05,2025.62,12.36
ORD-101028,2024-05-30,2024-05-31,North,Leeds,Corporate,Online,P-012,5,0,40.59,4.05
ORD-101029,2025-07-16,2025-07-22,North,Leeds,Home Office,Retail Store,P-002,1,0,180.4,4.08
ORD-101030,2024-09-15,2024-09-17,East,Peterborough,Corporate,Retail Store,P-013,6,0,77.5,4.32
ORD-101031,2025-12-11,2025-12-14,North,Manchester,Corporate,Retail Store,P-008,2,0,558.23,7
ORD-101032,2024-09-03,2024-09-07,South,Bristol,Home Office,Online,P-007,3,0.1,160.1,4.95
ORD-101033,2025-02-28,2025-03-03,South,London,Small Business,Online,P-001,4,0,1033.12,8.22
ORD-101034,2025-08-25,2025-08-27,East,Norwich,Corporate,Online,P-010,4,0,24.08,6.3
ORD-101035,2024-07-21,2024-07-26,East,Peterborough,Corporate,B2B Sales,P-011,7,0.1,81.08,4.59
ORD-101036,2024-11-10,2024-11-16,South,Bristol,Small Business,Online,P-003,4,0.15,509.08,13.7
ORD-101037,2024-05-19,2024-05-25,North,Leeds,Corporate,Retail Store,P-015,7,0,42.03,4.59
ORD-101038,2024-06-20,2024-06-25,North,Leeds,Corporate,Online,P-008,1,0,203.88,3.45
ORD-101039,2024-03-15,2024-03-19,South,Bristol,Home Office,Online,P-010,14,0.05,77.75,6.48
ORD-101040,2024-10-29,2024-11-04,East,Norwich,Small Business,Online,P-002,4,0.05,853.67,8.22
ORD-101041,2025-09-27,2025-10-03,South,Bristol,Home Office,Retail Store,P-014,5,0,148.14,6.75
ORD-101042,2024-04-03,2024-04-06,West,Liverpool,Home Office,Online,P-001,1,0,285.63,4.08
ORD-101043,2025-03-11,2025-03-15,West,Cardiff,Small Business,Online,P-009,1,0.05,115.9,3.45
ORD-101044,2024-09-30,2024-10-05,West,Cardiff,Small Business,Online,P-014,6,0.1,157.62,4.32
ORD-101045,2024-12-09,2024-12-13,West,Cardiff,Small Business,Online,P-015,9,0,82.07,5.13
ORD-101046,2024-07-07,2024-07-13,East,Cambridge,Home Office,Online,P-008,1,0,170.48,5.75
ORD-101047,2024-10-25,2024-10-26,West,Liverpool,Corporate,B2B Sales,P-006,3,0,372.36,4.95
ORD-101048,2025-05-14,2025-05-17,South,Bristol,Small Business,B2B Sales,P-010,12,0,77.29,9.9
ORD-101049,2024-07-19,2024-07-25,North,Leeds,Corporate,B2B Sales,P-007,3,0,148.21,4.95
ORD-101050,2025-02-22,2025-02-24,North,Manchester,Home Office,Retail Store,P-010,3,0,15.72,5.85
